,val_loss,val_accuracy,val_auc_1,loss,accuracy,auc_1
23,1.0182911157608032,0.5729166865348816,0.9142484664916992,1.0923070414992404,0.6033057570457458,0.9133589267730713
24,1.1055009365081787,0.625,0.9191677570343018,1.104889395151585,0.5977961421012878,0.9115217328071594
25,1.049433946609497,0.5520833134651184,0.9185268878936768,1.0488018776102828,0.6205233931541443,0.9208365678787231
26,1.1176507472991943,0.6458333134651184,0.9010029435157776,1.071237280513301,0.6177685856819153,0.9171321392059326
27,1.1507012844085693,0.5625,0.9024310111999512,1.042160451412201,0.6219007968902588,0.9219115972518921
28,1.0496907234191895,0.6354166865348816,0.9244558215141296,1.081475177743875,0.6191459894180298,0.9152904748916626
29,1.0715105533599854,0.625,0.9252618551254272,0.9920583592301886,0.6322314143180847,0.9290570616722107
30,1.1025797128677368,0.5625,0.9178684949874878,1.0164937247400698,0.6290760636329651,0.9250238537788391
31,1.0663189888000488,0.65625,0.925548791885376,0.9718988344656022,0.6550279259681702,0.9318603873252869
32,1.064507246017456,0.6458333134651184,0.9223865270614624,0.9963325826918127,0.6460055112838745,0.9280528426170349
33,0.917973518371582,0.6640625,0.9360220432281494,0.9645545275314994,0.6630434989929199,0.9326028823852539
34,0.9815645217895508,0.65625,0.9222548007965088,0.9556834892520691,0.6522346138954163,0.9344882369041443
35,1.0637702941894531,0.6354166865348816,0.9039714932441711,0.994646870571634,0.648097813129425,0.9293205738067627
36,0.8377838730812073,0.6875,0.9470651149749756,1.0115904522336219,0.6349862217903137,0.9269334077835083
37,0.9753850698471069,0.625,0.9234405755996704,0.90705478690856,0.6794692873954773,0.9403641223907471
38,1.0906318426132202,0.625,0.9153646230697632,0.9787480934806492,0.661005437374115,0.9306944608688354
39,0.9910358190536499,0.6796875,0.9358564019203186,0.9199459308019563,0.6557262539863586,0.939638614654541
40,1.0085930824279785,0.625,0.9285171627998352,0.9357103731321252,0.6691576242446899,0.9366565346717834
41,0.8015720844268799,0.6875,0.9372286200523376,0.8676529252496304,0.694903552532196,0.9460622072219849
42,1.044870138168335,0.640625,0.9244166612625122,0.8864526637001142,0.6625344157218933,0.9438244700431824
43,1.0114617347717285,0.625,0.9233165979385376,0.8727056536792723,0.6804407835006714,0.9447724223136902
44,1.2802791595458984,0.6354166865348816,0.9244095683097839,0.8673364301686773,0.6831955909729004,0.9456560611724854
45,0.8968027234077454,0.6640625,0.9252884984016418,0.8021545308352174,0.7066115736961365,0.9531372785568237
46,1.0451090335845947,0.6666666865348816,0.9390192031860352,0.8440474912154773,0.6969696879386902,0.9485278725624084
47,0.7126312255859375,0.6770833134651184,0.9354383945465088,0.8039746404350954,0.7093663811683655,0.9534468054771423
48,0.9471110701560974,0.6328125,0.9251797795295715,0.8724584978474074,0.6818181872367859,0.9449875354766846
49,0.9376152753829956,0.625,0.9283543825149536,0.8010429537985936,0.7155647277832031,0.9534091353416443
50,1.1082085371017456,0.6145833134651184,0.9165892601013184,0.8562581018639662,0.6880165338516235,0.9469295740127563
51,0.804579496383667,0.6953125,0.953691840171814,0.7702290972402274,0.7224518060684204,0.9566178917884827
52,1.0615473985671997,0.6145833134651184,0.9196816086769104,0.7722789407104829,0.7224518060684204,0.9564943909645081
53,1.0642473697662354,0.65625,0.9302841424942017,0.7709668408269468,0.7384510636329651,0.9557822942733765
54,1.146918535232544,0.578125,0.9299706816673279,0.7959490043823946,0.7206704020500183,0.9541758298873901
55,0.991127610206604,0.65625,0.9401816129684448,0.708879720737783,0.7431129217147827,0.9633094668388367
56,1.0520254373550415,0.6666666865348816,0.920301616191864,0.7864393362000626,0.7148760557174683,0.9551007151603699
57,1.000730276107788,0.6640625,0.9330183267593384,0.7085034354873325,0.741847813129425,0.9636999368667603
58,1.0593829154968262,0.7083333134651184,0.9357019662857056,0.7384042435185203,0.7325419187545776,0.9602683186531067
59,0.8438811898231506,0.7083333134651184,0.9444831013679504,0.6706603428591853,0.760869562625885,0.9669592976570129
60,1.1155322790145874,0.65625,0.9358129501342773,0.7457988188919409,0.7234637141227722,0.9598120450973511
61,0.9935031533241272,0.6666666865348816,0.9323227405548096,0.6545527059098949,0.7506793737411499,0.9686957597732544
62,1.037272334098816,0.6354166865348816,0.9267809987068176,0.6892651656114037,0.7479338645935059,0.9656209349632263
63,1.179955005645752,0.7109375,0.9375218152999878,0.6756000352305407,0.7667597532272339,0.9663938283920288
64,0.9982960224151611,0.71875,0.9368335008621216,0.7018478784872137,0.739130437374115,0.9635746479034424
65,1.0111815929412842,0.6666666865348816,0.9404298067092896,0.6683544838395657,0.7658402323722839,0.9674480557441711
66,0.902776837348938,0.6796875,0.9313397407531738,0.6547062894529547,0.7637740969657898,0.9682488441467285
67,1.0041298866271973,0.6666666865348816,0.939228355884552,0.6867217247479547,0.7506887316703796,0.9651287198066711
68,1.2438783645629883,0.65625,0.9345858097076416,0.5898071772139263,0.7913222908973694,0.9737901091575623
69,1.132652997970581,0.6640625,0.9290598630905151,0.6318300699727922,0.7754821181297302,0.970203161239624
70,0.8185146450996399,0.7291666865348816,0.9514431953430176,0.6365432954359974,0.7782369256019592,0.9697960615158081
71,1.3569070100784302,0.6458333134651184,0.927788496017456,0.653717954132511,0.7699724435806274,0.9676727652549744
72,1.1932777166366577,0.671875,0.929495632648468,0.5915936160186106,0.7878788113594055,0.9737668633460999
73,1.012253761291504,0.6770833134651184,0.9365001916885376,0.6089490722690404,0.7871900796890259,0.9724645614624023
74,1.4859280586242676,0.65625,0.9278504848480225,0.5950727746834769,0.7933884263038635,0.9727879762649536
75,0.8826507925987244,0.703125,0.9424570202827454,0.637029310560095,0.7672176361083984,0.969938337802887
76,1.03330397605896,0.65625,0.9205418825149536,0.6372485078727576,0.7665289044380188,0.9698396921157837
77,1.2155025005340576,0.7291666865348816,0.9378024339675903,0.5746829995767473,0.7906336188316345,0.9750310778617859
78,1.0915753841400146,0.640625,0.921077311038971,0.5563832676928976,0.80298912525177,0.9769989252090454
79,0.9156960248947144,0.75,0.9368798732757568,0.5621185525835559,0.7967877388000488,0.976468563079834
80,1.4900352954864502,0.5833333134651184,0.9024755954742432,0.5371987855795658,0.8126721978187561,0.977827787399292
81,0.9140475392341614,0.6953125,0.9433245062828064,0.5899473972228605,0.7954545617103577,0.9733019471168518
82,1.0435194969177246,0.6875,0.9319117665290833,0.531577442003333,0.798233687877655,0.9785030484199524
83,1.094282627105713,0.6666666865348816,0.9231308102607727,0.5545320455088961,0.7953910827636719,0.9772199988365173
84,0.8546438813209534,0.6953125,0.9350672960281372,0.5211260785227236,0.8118206262588501,0.9790553450584412
85,0.9705555438995361,0.7291666865348816,0.9288657903671265,0.5769288505404448,0.7823691368103027,0.9749626517295837
86,1.3170223236083984,0.625,0.9027157425880432,0.49338748221883433,0.8188705444335938,0.9815716743469238
87,1.2679355144500732,0.671875,0.9226422905921936,0.5593010077134966,0.8057851195335388,0.9760530591011047
88,0.9140290021896362,0.7083333134651184,0.93730628490448,0.5769059881362705,0.7961432337760925,0.9745762348175049
89,1.01975417137146,0.6979166865348816,0.9001968502998352,0.507516955459085,0.8216253519058228,0.9808666110038757
90,1.10163414478302,0.6953125,0.9298487901687622,0.5063875496551682,0.8236914873123169,0.9810479879379272
91,0.9230009913444519,0.7083333134651184,0.9283620715141296,0.5065588401861427,0.8209366202354431,0.9804885983467102
92,0.8761752843856812,0.6875,0.9162403345108032,0.5108766809475324,0.8181818127632141,0.980551540851593
93,0.7648715376853943,0.7109375,0.9503523111343384,0.5103252326489809,0.8112947940826416,0.9802247285842896
94,1.0886850357055664,0.6770833134651184,0.9222934246063232,0.49165654929544644,0.8292011022567749,0.9812780618667603
95,1.3872020244598389,0.6875,0.9388020038604736,0.4407363709667826,0.8464187383651733,0.9848626852035522
96,0.9251224398612976,0.7421875,0.9514551758766174,0.458145198168505,0.8305785059928894,0.9834241271018982
97,0.867301344871521,0.71875,0.9328963160514832,0.5108003897115219,0.805096447467804,0.9808182716369629
